Kind;Name;AvgCyclomatic;CountClassCoupled;CountLineCode;Cyclomatic;MaxCyclomatic;SumCyclomatic;MaxInheritanceTree;PercentLackOfCohesion
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andAdminCountIsNotNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andAdminCountIsNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andAdminCountLessThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andAdminCountLessThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andAdminCountNotBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andAdminCountNotEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andAdminCountNotIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andCreateTimeBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andCreateTimeEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andCreateTimeGreaterThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andCreateTimeGreaterThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andCreateTimeIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andCreateTimeIsNotNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andCreateTimeIsNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andCreateTimeLessThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andCreateTimeLessThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andCreateTimeNotBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andCreateTimeNotEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andCreateTimeNotIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andDescriptionBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andDescriptionEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andDescriptionGreaterThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andDescriptionGreaterThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andDescriptionIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andDescriptionIsNotNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andDescriptionIsNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andDescriptionLessThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andDescriptionLessThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andDescriptionLike;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andDescriptionNotBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andDescriptionNotEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andDescriptionNotIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andDescriptionNotLike;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andIdBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andIdEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andIdGreaterThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andIdGreaterThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andIdIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andIdIsNotNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andIdIsNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andIdLessThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andIdLessThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andIdNotBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andIdNotEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andIdNotIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andNameBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andNameEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andNameGreaterThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andNameGreaterThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andNameIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andNameIsNotNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andNameIsNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andNameLessThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andNameLessThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andNameLike;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andNameNotBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andNameNotEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andNameNotIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andNameNotLike;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andSortBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andSortEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andSortGreaterThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andSortGreaterThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andSortIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andSortIsNotNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andSortIsNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andSortLessThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andSortLessThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andSortNotBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andSortNotEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andSortNotIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andStatusBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andStatusEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andStatusGreaterThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andStatusGreaterThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andStatusIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andStatusIsNotNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andStatusIsNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andStatusLessThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andStatusLessThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andStatusNotBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andStatusNotEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.andStatusNotIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.getAllCriteria;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.getCriteria;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.GeneratedCriteria.isValid;;;3;1;;1;;
Public Constructor;com.mtcarpenter.mall.model.UmsRoleExample.UmsRoleExample;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.clear;;;5;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.createCriteria;;;7;2;;2;;
Protected Method;com.mtcarpenter.mall.model.UmsRoleExample.createCriteriaInternal;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.getOrderByClause;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.getOredCriteria;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.isDistinct;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.or;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.or;;;5;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.setDistinct;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleExample.setOrderByClause;;;3;1;;1;;
Public Class;com.mtcarpenter.mall.model.UmsRoleMenuRelation;1;6;38;;1;7;1;57
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelation.getId;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelation.getMenuId;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelation.getRoleId;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelation.setId;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelation.setMenuId;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelation.setRoleId;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelation.toString;;;13;1;;1;;
Public Class;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample;1;4;294;;2;12;1;64
Public Static Class;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.Criteria;1;0;5;;1;1;2;0
Protected Constructor;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.Criteria.Criteria;;;3;1;;1;;
Public Static Class;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.Criterion;1;2;65;;2;14;1;80
Protected Constructor;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.Criterion.Criterion;;;6;1;;1;;
Protected Constructor;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.Criterion.Criterion;;;11;2;;2;;
Protected Constructor;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.Criterion.Criterion;;;3;1;;1;;
Protected Constructor;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.Criterion.Criterion;;;8;1;;1;;
Protected Constructor;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.Criterion.Criterion;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.Criterion.getCondition;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.Criterion.getSecondValue;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.Criterion.getTypeHandler;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.Criterion.getValue;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.Criterion.isBetweenValue;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.Criterion.isListValue;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.Criterion.isNoValue;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.Criterion.isSingleValue;;;3;1;;1;;
Protected Static Abstract Class;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria;1;7;178;;2;46;1;84
Protected Constructor;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.GeneratedCriteria;;;4;1;;1;;
Protected Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.addCriterion;;;6;2;;2;;
Protected Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.addCriterion;;;6;2;;2;;
Protected Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.addCriterion;;;6;2;;2;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andIdBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andIdEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andIdGreaterThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andIdGreaterThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andIdIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andIdIsNotNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andIdIsNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andIdLessThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andIdLessThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andIdNotBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andIdNotEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andIdNotIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andMenuIdBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andMenuIdEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andMenuIdGreaterThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andMenuIdGreaterThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andMenuIdIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andMenuIdIsNotNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andMenuIdIsNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andMenuIdLessThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andMenuIdLessThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andMenuIdNotBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andMenuIdNotEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andMenuIdNotIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andRoleIdBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andRoleIdEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andRoleIdGreaterThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andRoleIdGreaterThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andRoleIdIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andRoleIdIsNotNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andRoleIdIsNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andRoleIdLessThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andRoleIdLessThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andRoleIdNotBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andRoleIdNotEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.andRoleIdNotIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.getAllCriteria;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.getCriteria;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.GeneratedCriteria.isValid;;;3;1;;1;;
Public Constructor;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.UmsRoleMenuRelationExample;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.clear;;;5;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.createCriteria;;;7;2;;2;;
Protected Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.createCriteriaInternal;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.getOrderByClause;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.getOredCriteria;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.isDistinct;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.or;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.or;;;5;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.setDistinct;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRoleMenuRelationExample.setOrderByClause;;;3;1;;1;;
Public Class;com.mtcarpenter.mall.model.UmsRolePermissionRelation;1;5;36;;1;7;1;57
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelation.getId;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelation.getPermissionId;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelation.getRoleId;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelation.setId;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelation.setPermissionId;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelation.setRoleId;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelation.toString;;;13;1;;1;;
Public Class;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample;1;4;294;;2;12;1;64
Public Static Class;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.Criteria;1;0;5;;1;1;2;0
Protected Constructor;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.Criteria.Criteria;;;3;1;;1;;
Public Static Class;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.Criterion;1;2;65;;2;14;1;80
Protected Constructor;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.Criterion.Criterion;;;6;1;;1;;
Protected Constructor;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.Criterion.Criterion;;;11;2;;2;;
Protected Constructor;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.Criterion.Criterion;;;3;1;;1;;
Protected Constructor;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.Criterion.Criterion;;;8;1;;1;;
Protected Constructor;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.Criterion.Criterion;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.Criterion.getCondition;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.Criterion.getSecondValue;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.Criterion.getTypeHandler;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.Criterion.getValue;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.Criterion.isBetweenValue;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.Criterion.isListValue;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.Criterion.isNoValue;;;3;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.Criterion.isSingleValue;;;3;1;;1;;
Protected Static Abstract Class;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria;1;7;178;;2;46;1;84
Protected Constructor;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.GeneratedCriteria;;;4;1;;1;;
Protected Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.addCriterion;;;6;2;;2;;
Protected Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.addCriterion;;;6;2;;2;;
Protected Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.addCriterion;;;6;2;;2;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andIdBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andIdEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andIdGreaterThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andIdGreaterThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andIdIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andIdIsNotNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andIdIsNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andIdLessThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andIdLessThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andIdNotBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andIdNotEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andIdNotIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andPermissionIdBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andPermissionIdEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andPermissionIdGreaterThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andPermissionIdGreaterThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andPermissionIdIn;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andPermissionIdIsNotNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andPermissionIdIsNull;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andPermissionIdLessThan;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andPermissionIdLessThanOrEqualTo;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andPermissionIdNotBetween;;;4;1;;1;;
Public Method;com.mtcarpenter.mall.model.UmsRolePermissionRelationExample.GeneratedCriteria.andPermissionIdNotEqualTo;;;4;1;;1;;
